,5,69.25,68.95,129
11500,21.56,23.10,0
11523,20.98,21.93,0
11544,20.16,21.06,1
11566,18.44,19.93,2
11587,17.56,18.70,4
11610,15.73,17.38,7
11631,14.61,15.96,10
11654,13.43,14.72,14
11677,12.51,13.60,19
11700,11.82,12.68,24
11723,10.61,11.74,30
11746,9.36,10.61,36
11767,9.16,9.75,42
11789,9.39,9.45,49
11809,9.67,9.50,55
11830,9.85,9.66,62
11850,11.42,10.29,69
11874,12.27,11.29,78
11896,14.28,12.56,86
11919,16.06,14.23,95
11942,18.19,16.08,104
11966,20.31,18.11,113
11991,21.36,19.86,123
12014,25.56,22.16,133
12038,24.80,24.09,142
12062,27.13,25.29,152
12086,28.20,26.81,161
12109,30.03,28.29,170
12134,33.45,30.50,179
12157,32.69,32.15,187
12181,35.48,33.39,196
12206,36.11,34.93,204
12229,37.05,35.99,211
12253,39.33,37.40,218
12277,41.11,39.21,224
12301,42.72,40.94,230
12325,47.70,43.67,236
12349,44.78,45.32,240
12372,44.64,44.93,244
12397,45.67,45.07,248
12421,46.05,45.58,251
12444,47.55,46.36,253
12469,48.33,47.37,254
12492,48.71,48.11,254
12516,49.51,48.75,254
12540,50.08,49.42,253
12564,50.66,50.03,252
12589,51.04,50.56,250
12612,51.32,50.96,247
12636,51.80,51.34,243
12660,51.62,51.58,239
12684,50.74,51.32,234
12707,50.16,50.76,228
12732,49.09,50.03,222
12755,48.02,49.09,216
12779,46.86,48.03,209
12804,49.47,48.12,201
12827,44.22,47.30,193
12851,43.44,45.08,185
12875,42.05,43.58,176
12899,40.24,42.02,167
12923,39.64,40.69,158
12947,38.95,39.80,148
12971,38.72,39.18,139
12995,38.30,38.75,129
13019,39.28,38.78,119
13042,34.63,37.61,110
13067,35.02,35.83,100
13090,32.58,34.53,91
13113,32.80,33.35,83
13136,30.99,32.42,74
13159,30.61,31.38,66
13181,29.52,30.54,58
13205,28.96,29.71,50
13228,30.63,29.76,43
13250,27.44,29.30,37
13274,26.70,27.87,30
13296,25.94,26.88,25
13320,27.24,26.69,19
13342,25.54,26.50,15
13365,24.27,25.48,11
13388,23.77,24.54,7
13410,23.13,23.84,5
13431,22.37,23.14,2
13454,21.34,22.32,1
13475,20.22,21.33,0
13497,19.97,20.54,0
13519,18.82,19.81,0
13541,18.06,18.93,1
13562,17.76,18.28,2
13584,16.54,17.56,4
13606,15.73,16.65,7
13628,14.53,15.68,10
13650,14.26,14.86,13
13674,12.82,14.01,18
13697,12.02,12.99,23
13720,10.79,11.97,29
13743,11.75,11.52,35
13765,13.21,12.14,41
13789,11.11,12.15,49
13811,10.55,11.31,56
13834,9.86,10.60,63
13856,11.04,10.51,71
13879,12.40,11.28,80
13901,13.65,12.40,88
13925,14.82,13.58,97
13947,17.00,15.07,106
13971,18.93,16.92,115
13996,20.60,18.74,125
14019,22.95,20.69,135
14043,25.47,22.94,144
14067,26.43,24.87,154
14091,27.64,26.25,163
14114,34.95,29.48,172
14139,30.93,31.70,181
14162,32.82,31.81,189
14187,34.45,32.98,198
14211,36.93,34.71,205
14234,36.29,35.93,213
14259,37.43,36.53,220
14282,37.99,37.29,226
14306,38.95,38.05,232
14330,39.46,38.79,237
14354,41.63,39.91,241
14377,42.55,41.31,245
14402,46.55,43.39,249
14426,44.53,44.77,251
14449,44.31,44.54,253
14474,44.38,44.42,254
14497,44.67,44.49,254
14522,44.98,44.70,254
14545,44.85,44.84,253
14569,44.64,44.78,252
14594,43.77,44.41,249
14617,43.33,43.86,246
14641,41.61,42.97,242
14665,41.03,41.92,238
14689,41.43,41.48,233
14712,40.60,41.18,227
14737,38.95,40.28,221
14760,37.00,38.80,214
14785,34.52,36.85,207
14809,33.96,35.18,199
14832,31.75,33.69,191
14857,30.99,32.20,182
14880,29.79,31.04,174
14904,28.71,29.89,165
14928,27.82,28.85,156
14952,27.71,28.16,146
14976,26.93,27.62,137
15000,26.16,26.93,127
15024,24.92,26.04,117
15047,23.39,24.83,108
15072,23.19,23.84,98
15094,21.96,23.03,90
15118,21.36,22.15,81
15140,21.16,21.58,73
15163,20.87,21.22,65
15186,19.82,20.66,57
15209,19.20,19.92,49
15232,18.52,19.24,42
15255,17.43,18.43,35
15278,17.25,17.73,29
15300,16.11,17.06,24
15324,14.97,16.09,18
15346,14.79,15.31,14
15369,16.16,15.42,10
15392,12.91,14.85,7
15414,12.51,13.48,4
15435,11.73,12.61,2
15458,11.29,11.91,1
15479,10.81,11.36,0
15501,9.77,10.67,0
15522,9.34,9.96,0
15542,8.85,9.41,1
15561,8.15,8.82,2
15581,8.43,8.48,4
15601,8.89,8.60,6
15621,10.05,9.15,9
15641,12.18,10.41,12
15665,12.45,11.63,16
15687,15.40,13.10,21
15710,18.77,15.66,26
15733,21.74,18.60,32
15756,24.09,21.37,39
15778,26.50,23.88,45
15802,29.36,26.48,53
15824,32.96,29.48,60
15847,36.44,32.82,68
15870,37.12,35.36,76
15893,38.07,36.79,85
15917,39.71,38.14,94
15939,40.71,39.46,103
15963,40.09,40.06,112
15987,41.03,40.38,122
16011,43.41,41.56,131
16034,44.09,42.96,141
16059,41.99,43.01,150
16082,44.27,43.09,159
16106,44.78,44.01,169
16131,43.31,44.03,178
16154,44.35,43.90,186
16178,44.27,44.16,195
16202,44.40,44.28,203
16226,44.80,44.48,210
16250,44.91,44.72,217
16274,44.73,44.78,224
16297,44.62,44.71,229
16322,44.15,44.50,235
16346,45.67,44.76,240
16369,47.75,46.01,244
16394,46.55,46.74,247
16417,46.10,46.48,250
16441,44.08,45.59,252
16465,43.62,44.47,254
16489,42.27,43.49,254
16513,42.68,42.84,254
16537,41.23,42.27,254
16561,40.44,41.35,252
16585,40.33,40.73,250
16609,40.04,40.38,247
16632,38.83,39.77,244
16657,37.12,38.62,239
16680,36.74,37.54,235
16704,35.91,36.76,229
16729,34.59,35.79,223
16752,33.69,34.73,217
16776,36.55,34.98,209
16800,32.76,34.77,202
16824,32.33,33.34,194
16848,30.66,32.16,186
16872,30.93,31.29,177
16896,28.65,30.33,168
16920,28.38,29.17,159
16944,28.65,28.75,149
16967,27.57,28.34,140
16992,26.86,27.62,130
17015,24.67,26.43,121
17039,25.03,25.42,111
17063,24.40,24.97,102
17087,25.68,25.02,93
17110,22.88,24.55,84
17133,21.79,23.13,75
17156,21.12,22.06,67
17178,20.22,21.17,59
17202,20.09,20.52,51
17224,20.80,20.47,44
17248,20.35,20.54,37
17270,19.20,20.05,31
17293,17.76,19.04,26
17316,17.25,18.06,20
17339,16.80,17.40,15
17361,16.31,16.86,11
17385,15.86,16.36,8
17406,15.42,15.90,5
17428,15.10,15.49,3
17451,14.81,15.14,1
17472,14.53,14.84,0
17494,13.85,14.42,0
17516,14.10,14.14,0
17538,13.39,13.89,0
17559,13.14,13.49,2
17582,13.01,13.23,4
17603,13.09,13.11,6
17625,12.89,13.03,9
17647,13.25,13.06,13
17670,13.45,13.24,17
17692,12.76,13.15,22
17716,12.36,12.77,28
17738,12.15,12.44,34
17761,11.57,12.07,40
17784,11.98,11.88,47
17807,11.75,11.87,54
17829,11.13,11.59,62
17853,11.55,11.43,70
17875,11.24,11.41,78
17898,10.72,11.13,87
17922,11.04,10.97,96
17944,10.81,10.94,105
17968,10.99,10.91,114
17992,10.99,10.96,124
18016,11.75,11.22,133
18039,12.38,11.76,143
18064,12.45,12.18,152
18087,13.65,12.74,161
18112,14.10,13.47,171
18136,14.79,14.09,180
18159,17.05,15.26,188
18184,20.45,17.50,197
18207,19.39,19.05,204
18231,21.74,20.02,212
18255,23.57,21.71,219
18279,24.02,23.04,225
18302,25.14,24.03,231
18327,26.73,25.25,236
18351,28.07,26.63,241
18374,30.66,28.38,245
18399,31.04,29.97,248
18422,33.50,31.44,251
18447,33.69,32.82,253
18470,33.88,33.44,254
18494,34.90,34.05,254
18519,36.67,35.16,254
18542,36.49,36.07,253
18566,38.07,36.84,252
18590,38.12,37.64,249
18614,38.57,38.09,246
18637,39.33,38.64,243
18662,39.97,39.29,238
18685,40.04,39.75,234
18709,39.71,39.83,228
18734,39.66,39.74,222
18757,39.04,39.49,215
18782,39.03,39.20,208
18805,38.88,39.04,200
18829,39.13,39.02,192
18853,38.88,39.01,184
18877,38.26,38.73,175
18900,38.08,38.37,166
18925,39.21,38.55,157
18949,39.39,39.03,147
18972,41.99,40.09,138
18997,39.03,40.36,128
19020,38.79,39.43,119
19045,40.40,39.54,109
19068,40.27,40.05,100
19092,38.03,39.47,91
19116,39.28,38.95,82
19138,41.92,40.01,73
19161,67.82,49.53,65
19184,67.82,61.25,57
19207,68.71,65.74,50
19229,69.27,67.82,43
19253,71.30,69.40,36
19275,68.28,69.65,30
19298,69.27,69.09,24
19321,68.71,69.03,19
19344,68.73,68.83,15
19366,71.73,69.73,11
19390,68.71,70.04,7
19411,68.71,69.19,4
19433,68.37,68.77,2
19456,68.26,68.48,1
19477,67.84,68.20,0
19499,69.27,68.43,0
19521,69.16,68.93,0
19543,71.73,69.90,1
19564,67.93,69.86,2
19587,71.73,69.84,4
19608,70.85,70.77,7
19630,68.38,70.03,10
19653,71.73,70.05,14
19676,68.71,70.16,18
19698,71.82,70.23,23
19722,68.71,70.25,29
19744,68.71,69.26,35
19767,68.84,68.95,42
19790,68.71,68.84,49
19813,68.28,68.62,56
19835,68.37,68.43,64
19859,72.17,69.61,72
19881,69.62,70.43,80
19904,68.82,69.65,89
19928,68.26,68.94,98
19950,71.28,69.47,107
19974,67.93,69.56,117
19998,67.82,68.48,126
20022,69.16,68.49,136
20046,71.24,69.59,145
20070,68.71,69.84,155
20093,70.90,69.82,164
20118,68.26,69.66,173
20142,69.16,69.05,182
20165,69.71,69.30,190
20190,68.73,69.25,199
20213,70.79,69.58,206
20237,55.73,65.53,213
20261,70.48,63.98,220
20285,67.77,67.28,227
20310,56.22,63.89,232
20333,68.20,62.82,237
20357,68.71,66.43,242
20381,68.73,67.90,246
20405,68.66,68.41,249
20428,68.82,68.62,251
20453,68.71,68.71,253
20476,68.71,68.71,254
20500,69.27,68.89,255
20525,71.68,69.91,254
20548,67.82,69.81,253
20572,76.22,71.23,251
20596,67.82,71.74,249
20620,68.71,69.51,246
20644,69.60,69.28,242
20668,70.07,69.63,237
20691,68.71,69.48,232
20716,67.82,68.70,226
20740,68.69,68.42,220
20763,68.82,68.63,213
20788,70.50,69.29,206
20811,68.73,69.50,198
20835,69.72,69.32,190
20859,69.60,69.54,182
20883,68.73,69.30,173
20908,74.41,70.75,163
20931,67.84,70.99,154
20955,68.71,69.25,145
20979,67.82,68.62,135
21003,68.28,68.25,126
21026,68.38,68.30,117
21051,68.26,68.31,107
21074,68.73,68.43,98
21097,68.38,68.51,89
21121,68.71,68.53,80
21143,82.21,72.97,72
21166,72.17,75.67,63
21189,72.17,73.43,56
21212,79.84,75.08,48
21234,73.05,75.96,41
21258,68.29,72.57,35
21280,70.81,70.64,29
21303,68.82,70.11,23
21326,68.73,69.25,18
21349,70.05,69.34,14
21371,67.50,68.98,10
21395,68.71,68.42,6
21416,71.30,69.43,4
21438,68.85,69.85,2
21460,68.28,69.03,1
21482,68.28,68.55,0
21504,68.82,68.55,0
21526,67.84,68.41,0
21548,69.16,68.47,1
21569,68.84,68.81,2
21592,68.28,68.65,5
21613,68.73,68.55,7
21635,68.84,68.70,11
21658,67.41,68.33,15
21681,68.28,68.02,20
21703,67.95,68.08,25
21727,72.62,69.49,31
21749,67.82,69.96,37
21773,67.50,68.49,44
21795,68.28,68.10,50
21818,68.73,68.36,58
21841,67.50,68.20,66
21864,68.28,68.00,74
21886,67.84,68.04,82
21910,68.73,68.20,91
21933,69.16,68.68,100
21956,68.26,68.70,109
21981,68.71,68.56,119
22004,68.71,68.66,129
22028,70.59,69.29,138
22052,70.47,70.09,148
22076,70.47,70.33,157
22099,55.21,65.53,166
22124,71.68,64.19,175
22148,69.14,68.18,184
22172,74.03,70.36,193
22196,67.37,70.58,201
22219,71.68,69.90,208
22244,71.23,70.90,215
22267,69.60,70.59,222
22291,67.93,69.42,228
22316,68.71,68.72,234
22339,70.79,69.38,239
22363,68.37,69.51,243
22387,67.84,68.61,247
22411,68.71,68.40,250
22434,70.79,69.26,252
22459,68.26,69.43,253
22482,68.26,68.68,254
22507,68.38,68.45,254
22531,68.28,68.37,254
22554,68.28,68.31,253
22579,68.73,68.43,251
22602,68.28,68.48,248
22626,68.82,68.52,245
22650,67.81,68.39,241
22674,69.16,68.45,236
22697,67.50,68.37,231
22722,68.26,68.06,225
22746,70.48,68.90,218
22769,76.75,71.92,212
22794,67.84,72.16,204
22817,67.84,69.39,196
22842,68.26,68.53,188
22865,68.71,68.50,179
22889,67.93,68.39,171
22914,68.73,68.35,161
22937,68.29,68.45,152
22961,69.27,68.66,143
22985,67.82,68.59,133
23009,68.28,68.24,123
23032,68.37,68.29,114
23057,54.77,63.99,104
23080,68.73,62.55,95
23104,68.40,66.40,86
23127,71.73,68.75,77
23149,68.73,69.70,69
23173,67.93,68.82,61
23195,70.12,68.95,54
23218,70.52,69.83,46
23241,69.22,69.85,39
23264,69.22,69.45,33
23286,68.28,69.00,27
23310,67.84,68.40,22
23332,68.28,68.18,17
23355,68.40,68.28,13
23378,70.52,69.04,9
23400,72.15,70.51,6
23421,35.82,59.92,3
23444,36.60,44.73,1
23465,35.71,39.24,0
23487,67.86,47.28,0
23510,67.82,60.45,0
23531,68.26,65.31,0
23553,67.82,67.06,1
23575,68.73,67.84,3
23597,68.28,68.26,5
23618,67.82,68.13,8
23641,67.90,67.96,12
23663,73.05,69.57,16
23686,70.10,70.86,21
23709,71.73,70.90,26
23732,70.54,71.05,32
23754,69.72,70.46,38
23778,70.85,70.35,45
23800,71.28,70.81,52
23823,71.86,71.30,60
23846,68.28,70.51,68
23869,67.82,68.93,76
23891,68.84,68.55,84
23915,67.82,68.41,93
23938,71.73,69.29,102
23961,68.38,69.78,111
23986,67.84,68.71,121
24009,67.39,68.01,131
24033,73.07,69.43,140
24057,67.37,69.94,150
24081,67.84,68.44,159
24105,67.88,68.07,168
24129,66.00,67.34,177
24153,68.28,67.21,186
24177,68.24,67.88,194
24201,67.82,67.98,202
24224,69.27,68.34,209
24249,68.71,68.76,217
24272,68.26,68.58,223
24296,67.93,68.27,229
24321,68.28,68.16,235
24344,68.71,68.37,239
24369,74.90,70.57,244
24392,67.39,70.94,247
24416,68.71,69.09,250
24440,70.03,69.27,252
24464,68.26,69.19,254
24487,68.37,68.63,254
